customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8776,Customer 8776,customer8776@example.com,IN,2024-10-02,Standard,3587.27
8777,Customer 8777,customer8777@example.com,FR,2022-11-28,Premium,204.62
8778,Customer 8778,customer8778@example.com,AU,2022-09-30,Premium,2467.60
8779,Customer 8779,customer8779@example.com,IN,2020-12-08,Standard,5868.57
8780,Customer 8780,customer8780@example.com,IN,2021-02-16,Premium,4275.28
8781,Customer 8781,customer8781@example.com,US,2023-06-23,Standard,337.89
8782,Customer 8782,customer8782@example.com,IN,2024-09-01,Standard,2142.66
8783,Customer 8783,customer8783@example.com,US,2019-06-12,Basic,567.26
8784,Customer 8784,customer8784@example.com,AU,2020-09-30,Basic,5165.36
8785,Customer 8785,customer8785@example.com,CA,2019-04-26,Premium,7241.27
8786,Customer 8786,customer8786@example.com,IN,2023-08-06,Premium,8684.74
8787,Customer 8787,customer8787@example.com,FR,2019-08-12,Basic,2316.07
8788,Customer 8788,customer8788@example.com,DE,2022-10-04,Basic,6283.09
8789,Customer 8789,customer8789@example.com,DE,2024-02-24,Premium,478.09
8790,Customer 8790,customer8790@example.com,CA,2018-03-11,Premium,3723.16
8791,Customer 8791,customer8791@example.com,UK,2020-04-26,Standard,2874.01
8792,Customer 8792,customer8792@example.com,AU,2020-03-20,Standard,4096.63
8793,Customer 8793,customer8793@example.com,US,2019-06-14,Basic,6593.78
8794,Customer 8794,customer8794@example.com,FR,2019-11-10,Basic,7692.77
8795,Customer 8795,customer8795@example.com,US,2021-07-29,Standard,3721.56
8796,Customer 8796,customer8796@example.com,FR,2024-12-18,Standard,4680.53
8797,Customer 8797,customer8797@example.com,IN,2021-04-26,Standard,9611.07
8798,Customer 8798,customer8798@example.com,DE,2024-05-16,Standard,6154.89
8799,Customer 8799,customer8799@example.com,DE,2022-02-15,Premium,8921.22
8800,Customer 8800,customer8800@example.com,DE,2020-09-10,Basic,6329.02
8801,Customer 8801,customer8801@example.com,UK,2024-04-25,Basic,6352.26
8802,Customer 8802,customer8802@example.com,FR,2019-04-15,Standard,5188.07
8803,Customer 8803,customer8803@example.com,AU,2021-03-18,Premium,5635.59
8804,Customer 8804,customer8804@example.com,IN,2021-11-14,Premium,6927.82
8805,Customer 8805,customer8805@example.com,UK,2022-02-12,Premium,8109.15
8806,Customer 8806,customer8806@example.com,US,2023-01-31,Basic,7759.04
8807,Customer 8807,customer8807@example.com,CA,2023-08-13,Premium,7770.94
8808,Customer 8808,customer8808@example.com,US,2022-06-04,Basic,3202.02
8809,Customer 8809,customer8809@example.com,AU,2018-10-02,Basic,6328.61
8810,Customer 8810,customer8810@example.com,UK,2019-01-15,Standard,8339.08
8811,Customer 8811,customer8811@example.com,DE,2023-07-06,Standard,7134.27
8812,Customer 8812,customer8812@example.com,DE,2019-09-03,Premium,8057.93
8813,Customer 8813,customer8813@example.com,US,2019-07-10,Standard,6343.68
8814,Customer 8814,customer8814@example.com,AU,2024-12-26,Standard,4685.97
8815,Customer 8815,customer8815@example.com,US,2023-10-02,Basic,7768.64
8816,Customer 8816,customer8816@example.com,UK,2021-05-14,Premium,1966.67
8817,Customer 8817,customer8817@example.com,CA,2022-01-24,Basic,8596.61
8818,Customer 8818,customer8818@example.com,UK,2019-01-11,Premium,7404.48
8819,Customer 8819,customer8819@example.com,DE,2021-03-16,Premium,7394.17
8820,Customer 8820,customer8820@example.com,UK,2024-07-14,Premium,9986.82
8821,Customer 8821,customer8821@example.com,FR,2020-08-14,Standard,6475.46
8822,Customer 8822,customer8822@example.com,AU,2018-04-01,Basic,2580.09
8823,Customer 8823,customer8823@example.com,UK,2018-12-29,Basic,9021.66
8824,Customer 8824,customer8824@example.com,DE,2019-11-06,Standard,4834.13
8825,Customer 8825,customer8825@example.com,DE,2024-07-15,Basic,705.19
8826,Customer 8826,customer8826@example.com,US,2021-03-02,Standard,6117.04
8827,Customer 8827,customer8827@example.com,DE,2018-12-29,Premium,8024.72
8828,Customer 8828,customer8828@example.com,CA,2020-08-27,Premium,3316.68
8829,Customer 8829,customer8829@example.com,FR,2018-02-03,Premium,5581.51
8830,Customer 8830,customer8830@example.com,IN,2018-12-23,Premium,2119.07
8831,Customer 8831,customer8831@example.com,DE,2020-08-13,Standard,8030.34
8832,Customer 8832,customer8832@example.com,CA,2022-02-11,Standard,779.71
8833,Customer 8833,customer8833@example.com,UK,2024-09-26,Basic,6271.79
8834,Customer 8834,customer8834@example.com,CA,2019-12-22,Standard,4332.44
8835,Customer 8835,customer8835@example.com,FR,2018-12-24,Premium,4986.33
8836,Customer 8836,customer8836@example.com,DE,2019-06-11,Premium,7703.23
8837,Customer 8837,customer8837@example.com,UK,2018-04-17,Premium,6230.53
8838,Customer 8838,customer8838@example.com,CA,2020-04-14,Basic,927.47
8839,Customer 8839,customer8839@example.com,UK,2018-06-11,Premium,2970.99
8840,Customer 8840,customer8840@example.com,AU,2021-06-04,Basic,440.26
8841,Customer 8841,customer8841@example.com,IN,2023-11-24,Basic,602.32
8842,Customer 8842,customer8842@example.com,IN,2023-12-04,Basic,795.33
8843,Customer 8843,customer8843@example.com,FR,2022-08-16,Standard,8114.74
8844,Customer 8844,customer8844@example.com,UK,2020-02-11,Premium,8262.57
8845,Customer 8845,customer8845@example.com,US,2024-06-16,Basic,457.39
8846,Customer 8846,customer8846@example.com,UK,2018-10-15,Basic,2247.89
8847,Customer 8847,customer8847@example.com,DE,2022-05-27,Basic,7297.89
8848,Customer 8848,customer8848@example.com,CA,2020-04-27,Premium,4478.46
8849,Customer 8849,customer8849@example.com,UK,2020-08-14,Standard,8821.92
8850,Customer 8850,customer8850@example.com,CA,2022-06-22,Standard,632.96
8851,Customer 8851,customer8851@example.com,DE,2018-10-11,Standard,942.25
8852,Customer 8852,customer8852@example.com,AU,2020-06-10,Basic,5523.77
8853,Customer 8853,customer8853@example.com,IN,2019-01-13,Basic,1240.00
8854,Customer 8854,customer8854@example.com,IN,2023-05-17,Standard,454.07
8855,Customer 8855,customer8855@example.com,AU,2018-05-04,Premium,2467.86
8856,Customer 8856,customer8856@example.com,UK,2019-10-13,Premium,7658.08
8857,Customer 8857,customer8857@example.com,UK,2021-01-20,Standard,5965.09
8858,Customer 8858,customer8858@example.com,FR,2018-04-24,Standard,858.47
8859,Customer 8859,customer8859@example.com,IN,2023-04-29,Standard,3514.93
8860,Customer 8860,customer8860@example.com,AU,2023-07-25,Standard,3532.85
8861,Customer 8861,customer8861@example.com,CA,2019-09-21,Standard,7104.11
8862,Customer 8862,customer8862@example.com,CA,2023-02-25,Premium,2338.33
8863,Customer 8863,customer8863@example.com,AU,2022-03-26,Basic,2168.78
8864,Customer 8864,customer8864@example.com,FR,2018-04-17,Premium,6655.16
8865,Customer 8865,customer8865@example.com,CA,2023-08-26,Basic,860.61
8866,Customer 8866,customer8866@example.com,CA,2018-08-13,Standard,7728.38
8867,Customer 8867,customer8867@example.com,CA,2022-12-06,Premium,9545.65
8868,Customer 8868,customer8868@example.com,AU,2024-06-06,Basic,3853.25
8869,Customer 8869,customer8869@example.com,AU,2020-04-22,Premium,4302.80
8870,Customer 8870,customer8870@example.com,AU,2023-03-06,Premium,235.28
8871,Customer 8871,customer8871@example.com,IN,2024-10-24,Standard,4085.68
8872,Customer 8872,customer8872@example.com,IN,2022-06-14,Standard,6895.55
8873,Customer 8873,customer8873@example.com,UK,2019-07-15,Premium,2260.18
8874,Customer 8874,customer8874@example.com,FR,2018-08-31,Premium,4982.21
8875,Customer 8875,customer8875@example.com,CA,2021-07-27,Basic,8206.04
8876,Customer 8876,customer8876@example.com,AU,2018-04-19,Basic,5005.23
8877,Customer 8877,customer8877@example.com,US,2021-01-28,Basic,580.71
8878,Customer 8878,customer8878@example.com,FR,2020-03-21,Premium,1907.80
8879,Customer 8879,customer8879@example.com,DE,2020-06-01,Premium,8010.91
8880,Customer 8880,customer8880@example.com,FR,2021-10-14,Basic,7805.33
8881,Customer 8881,customer8881@example.com,DE,2021-03-14,Basic,5462.94
8882,Customer 8882,customer8882@example.com,IN,2024-03-11,Premium,6268.21
8883,Customer 8883,customer8883@example.com,CA,2019-12-02,Premium,4734.39
8884,Customer 8884,customer8884@example.com,IN,2018-01-22,Basic,4979.59
8885,Customer 8885,customer8885@example.com,UK,2023-11-19,Standard,9142.01
8886,Customer 8886,customer8886@example.com,AU,2019-08-03,Basic,3800.96
8887,Customer 8887,customer8887@example.com,DE,2021-01-28,Standard,3232.01
8888,Customer 8888,customer8888@example.com,AU,2019-04-07,Premium,6240.04
8889,Customer 8889,customer8889@example.com,US,2024-06-17,Standard,7839.06
8890,Customer 8890,customer8890@example.com,UK,2021-06-27,Basic,8633.12
8891,Customer 8891,customer8891@example.com,AU,2020-08-21,Standard,5006.53
8892,Customer 8892,customer8892@example.com,IN,2020-04-24,Basic,7133.30
8893,Customer 8893,customer8893@example.com,UK,2022-06-12,Basic,8427.76
8894,Customer 8894,customer8894@example.com,UK,2019-08-19,Premium,5365.70
8895,Customer 8895,customer8895@example.com,US,2020-11-23,Basic,2430.32
8896,Customer 8896,customer8896@example.com,DE,2022-12-04,Standard,5236.93
8897,Customer 8897,customer8897@example.com,FR,2022-09-21,Standard,5220.88
8898,Customer 8898,customer8898@example.com,CA,2023-05-19,Basic,2730.91
8899,Customer 8899,customer8899@example.com,FR,2020-08-03,Standard,7690.57
8900,Customer 8900,customer8900@example.com,UK,2018-06-08,Standard,2357.05
8901,Customer 8901,customer8901@example.com,FR,2021-09-25,Standard,8913.59
8902,Customer 8902,customer8902@example.com,IN,2022-12-17,Standard,4056.39
8903,Customer 8903,customer8903@example.com,US,2020-12-01,Standard,5182.52
8904,Customer 8904,customer8904@example.com,US,2023-10-02,Premium,1197.99
8905,Customer 8905,customer8905@example.com,AU,2021-01-08,Standard,8012.61
8906,Customer 8906,customer8906@example.com,DE,2022-12-05,Premium,5486.10
8907,Customer 8907,customer8907@example.com,CA,2021-06-30,Basic,2220.34
8908,Customer 8908,customer8908@example.com,FR,2018-10-08,Premium,4199.31
8909,Customer 8909,customer8909@example.com,FR,2019-04-30,Premium,3138.47
8910,Customer 8910,customer8910@example.com,US,2020-03-23,Standard,853.67
8911,Customer 8911,customer8911@example.com,IN,2024-10-24,Premium,4056.72
8912,Customer 8912,customer8912@example.com,CA,2018-04-01,Standard,3482.78
8913,Customer 8913,customer8913@example.com,CA,2021-01-09,Standard,9716.34
8914,Customer 8914,customer8914@example.com,DE,2019-12-20,Basic,4042.54
8915,Customer 8915,customer8915@example.com,UK,2022-04-05,Basic,7555.29
8916,Customer 8916,customer8916@example.com,AU,2020-08-06,Standard,4575.56
8917,Customer 8917,customer8917@example.com,DE,2018-04-22,Premium,2971.67
8918,Customer 8918,customer8918@example.com,AU,2021-01-21,Basic,6891.26
8919,Customer 8919,customer8919@example.com,DE,2021-10-16,Basic,3606.31
8920,Customer 8920,customer8920@example.com,FR,2022-10-03,Premium,187.78
8921,Customer 8921,customer8921@example.com,US,2018-12-20,Premium,6049.64
8922,Customer 8922,customer8922@example.com,FR,2019-07-18,Premium,5015.78
8923,Customer 8923,customer8923@example.com,UK,2020-06-22,Basic,3826.43
8924,Customer 8924,customer8924@example.com,IN,2023-04-16,Standard,6901.19
8925,Customer 8925,customer8925@example.com,CA,2019-02-10,Basic,8586.68
8926,Customer 8926,customer8926@example.com,AU,2022-12-28,Basic,8735.64
8927,Customer 8927,customer8927@example.com,UK,2022-05-19,Basic,2394.37
8928,Customer 8928,customer8928@example.com,DE,2018-08-15,Basic,3315.96
8929,Customer 8929,customer8929@example.com,CA,2023-01-22,Premium,9800.42
8930,Customer 8930,customer8930@example.com,IN,2020-03-04,Standard,390.83
8931,Customer 8931,customer8931@example.com,CA,2024-10-12,Basic,941.83
8932,Customer 8932,customer8932@example.com,CA,2022-01-17,Premium,5481.60
8933,Customer 8933,customer8933@example.com,US,2020-02-14,Standard,8054.93
8934,Customer 8934,customer8934@example.com,AU,2020-11-29,Premium,2481.43
8935,Customer 8935,customer8935@example.com,AU,2023-12-02,Basic,2593.59
8936,Customer 8936,customer8936@example.com,DE,2020-02-13,Basic,9615.96
8937,Customer 8937,customer8937@example.com,AU,2023-03-14,Premium,254.40
8938,Customer 8938,customer8938@example.com,FR,2019-12-09,Standard,9286.73
8939,Customer 8939,customer8939@example.com,DE,2024-06-18,Standard,8775.10
8940,Customer 8940,customer8940@example.com,US,2021-06-02,Premium,5979.79
8941,Customer 8941,customer8941@example.com,DE,2020-11-10,Standard,6169.26
8942,Customer 8942,customer8942@example.com,FR,2022-10-19,Basic,3360.10
8943,Customer 8943,customer8943@example.com,UK,2018-12-13,Basic,7540.57
8944,Customer 8944,customer8944@example.com,FR,2021-12-19,Standard,1391.26
8945,Customer 8945,customer8945@example.com,DE,2019-11-22,Basic,176.75
8946,Customer 8946,customer8946@example.com,US,2019-04-05,Standard,9671.75
8947,Customer 8947,customer8947@example.com,CA,2018-10-01,Basic,9928.97
8948,Customer 8948,customer8948@example.com,UK,2021-01-14,Standard,4663.48
8949,Customer 8949,customer8949@example.com,CA,2021-03-11,Basic,7537.49
8950,Customer 8950,customer8950@example.com,IN,2020-01-25,Premium,3199.14
8951,Customer 8951,customer8951@example.com,US,2022-08-04,Basic,2207.30
8952,Customer 8952,customer8952@example.com,UK,2019-10-27,Standard,2857.13
8953,Customer 8953,customer8953@example.com,CA,2023-10-08,Basic,4915.49
8954,Customer 8954,customer8954@example.com,US,2018-07-09,Premium,995.92
8955,Customer 8955,customer8955@example.com,US,2023-03-21,Basic,9662.96
8956,Customer 8956,customer8956@example.com,US,2019-05-29,Basic,7149.82
8957,Customer 8957,customer8957@example.com,DE,2021-10-15,Standard,4109.85
8958,Customer 8958,customer8958@example.com,US,2020-09-07,Premium,8578.71
8959,Customer 8959,customer8959@example.com,AU,2024-05-08,Standard,5638.43
8960,Customer 8960,customer8960@example.com,US,2021-03-27,Premium,6292.58
8961,Customer 8961,customer8961@example.com,CA,2020-10-01,Standard,7164.97
8962,Customer 8962,customer8962@example.com,AU,2019-09-06,Basic,2099.73
8963,Customer 8963,customer8963@example.com,UK,2023-06-03,Premium,6777.58
8964,Customer 8964,customer8964@example.com,AU,2023-04-17,Basic,3656.08
8965,Customer 8965,customer8965@example.com,FR,2023-07-08,Basic,9936.11
8966,Customer 8966,customer8966@example.com,US,2020-05-02,Premium,9191.21
8967,Customer 8967,customer8967@example.com,FR,2021-08-27,Standard,2811.80
8968,Customer 8968,customer8968@example.com,FR,2023-04-19,Premium,8296.59
8969,Customer 8969,customer8969@example.com,DE,2023-10-22,Basic,1385.96
8970,Customer 8970,customer8970@example.com,CA,2018-09-23,Basic,8666.52
8971,Customer 8971,customer8971@example.com,FR,2018-06-03,Basic,8912.05
8972,Customer 8972,customer8972@example.com,AU,2024-09-01,Standard,822.54
8973,Customer 8973,customer8973@example.com,CA,2018-01-09,Standard,7304.44
8974,Customer 8974,customer8974@example.com,US,2019-04-21,Standard,1280.68
8975,Customer 8975,customer8975@example.com,DE,2022-07-02,Standard,2620.33
8976,Customer 8976,customer8976@example.com,CA,2018-12-01,Premium,9993.65
8977,Customer 8977,customer8977@example.com,AU,2023-08-30,Premium,697.47
8978,Customer 8978,customer8978@example.com,IN,2023-02-17,Standard,8022.42
8979,Customer 8979,customer8979@example.com,UK,2021-05-21,Standard,2207.57
8980,Customer 8980,customer8980@example.com,CA,2023-10-16,Basic,8593.99
8981,Customer 8981,customer8981@example.com,AU,2021-10-10,Basic,1928.77
8982,Customer 8982,customer8982@example.com,FR,2023-06-01,Standard,5639.72
8983,Customer 8983,customer8983@example.com,AU,2023-07-23,Standard,146.85
8984,Customer 8984,customer8984@example.com,FR,2024-04-14,Basic,8884.83
8985,Customer 8985,customer8985@example.com,CA,2019-08-26,Standard,2498.28
8986,Customer 8986,customer8986@example.com,DE,2019-01-24,Premium,956.81
8987,Customer 8987,customer8987@example.com,CA,2024-03-22,Premium,5550.95
8988,Customer 8988,customer8988@example.com,UK,2019-11-11,Standard,4882.40
8989,Customer 8989,customer8989@example.com,IN,2018-09-05,Basic,4150.09
8990,Customer 8990,customer8990@example.com,FR,2022-08-15,Basic,293.33
8991,Customer 8991,customer8991@example.com,IN,2022-10-29,Standard,9114.59
8992,Customer 8992,customer8992@example.com,AU,2020-04-12,Basic,9928.23
8993,Customer 8993,customer8993@example.com,AU,2024-05-28,Basic,9974.85
8994,Customer 8994,customer8994@example.com,FR,2018-09-16,Standard,3143.64
8995,Customer 8995,customer8995@example.com,AU,2023-12-10,Premium,9753.40
8996,Customer 8996,customer8996@example.com,AU,2018-01-05,Premium,1970.23
8997,Customer 8997,customer8997@example.com,CA,2023-04-19,Premium,8336.47
8998,Customer 8998,customer8998@example.com,CA,2024-08-28,Premium,4525.48
8999,Customer 8999,customer8999@example.com,AU,2020-10-04,Standard,5249.85
9000,Customer 9000,customer9000@example.com,US,2023-12-02,Basic,5169.95
9001,Customer 9001,customer9001@example.com,CA,2022-09-04,Basic,7079.98
9002,Customer 9002,customer9002@example.com,FR,2024-07-03,Premium,1725.79
9003,Customer 9003,customer9003@example.com,FR,2018-05-24,Basic,9642.63
9004,Customer 9004,customer9004@example.com,IN,2020-08-18,Standard,5095.61
9005,Customer 9005,customer9005@example.com,IN,2019-09-26,Basic,6982.92
9006,Customer 9006,customer9006@example.com,FR,2023-07-08,Basic,3114.24
9007,Customer 9007,customer9007@example.com,FR,2022-08-04,Basic,1842.42
9008,Customer 9008,customer9008@example.com,FR,2021-11-24,Premium,8538.98
9009,Customer 9009,customer9009@example.com,AU,2021-03-19,Basic,8648.47
9010,Customer 9010,customer9010@example.com,AU,2021-10-25,Standard,3234.95
9011,Customer 9011,customer9011@example.com,UK,2022-10-16,Standard,4012.16
